latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
37.331,-83.704,314.7,1,1,2001-11-01,349,T,86,5.1,277.3,26.6
37.435,-83.023,305.5,1.1,1,2001-11-01,349,T,31,5.1,281.4,16.9
37.403,-83.284,314.1,1.1,1,2001-11-01,349,T,84,5.1,281.4,26.1
37.401,-83.296,309.2,1,1,2001-11-01,349,T,65,5.1,282.2,20.8
37.4,-83.451,311.1,1,1,2001-11-01,349,T,74,5.1,279.9,22.4
37.493,-83.369,316.6,1,1,2001-11-01,349,T,91,5.1,280,27.9
37.717,-81.741,309.7,1.2,1.1,2001-11-01,349,T,66,5.1,284.2,22.7
37.943,-81.627,305.1,1.2,1.1,2001-11-01,349,T,15,5.1,283.4,19
37.912,-82.344,307.6,1.1,1.1,2001-11-01,349,T,55,5.1,284.3,19.3
38.035,-81.905,344.8,1.2,1.1,2001-11-01,349,T,100,5.1,289.5,87.4
37.963,-82.606,306.1,1.1,1.1,2001-11-01,349,T,41,5.1,281.8,18.5
37.962,-82.619,317.8,1.1,1.1,2001-11-01,349,T,94,5.1,282.6,32.2
38.155,-81.738,313.2,1.2,1.1,2001-11-01,349,T,81,5.1,282.6,29.7
33.41,-110.865,320,1.1,1,2001-11-01,527,T,99,5.1,286.4,32.3
48.24,-115.153,308.7,1,1,2001-11-01,531,T,62,5.1,267.7,23.4
37.402,-81.681,312.6,2.5,1.5,2001-11-01,1550,T,55,5.1,292.7,57.6
37.321,-81.719,314,2.5,1.5,2001-11-01,1550,T,60,5.1,291.3,59
37.329,-81.724,314,2.5,1.5,2001-11-01,1550,T,60,5.1,291.3,58
36.434,-76.154,321.7,1.2,1.1,2001-11-01,1550,T,74,5.1,300,26.2
36.432,-76.141,314.7,1.2,1.1,2001-11-01,1550,T,52,5.1,297.7,15
36.302,-76.338,319,1.2,1.1,2001-11-01,1550,T,70,5.1,302.2,18.6
34.207,-78.972,312.7,1.6,1.2,2001-11-01,1551,T,55,5.1,297.2,17
33.001,-86.465,311.5,4.7,2,2001-11-01,1551,T,49,5.1,290.7,131
31.187,-84.052,314.5,3.1,1.7,2001-11-01,1552,T,61,5.1,291.7,73.4
45.711,-96.58,322.8,1,1,2001-11-01,1727,T,76,5.1,288.9,30.2
40.725,-98.64,334.4,1.1,1,2001-11-01,1728,T,86,5.1,294.8,46
40.723,-98.628,360.3,1.1,1,2001-11-01,1728,T,100,5.1,296.5,108.7
40.525,-98.714,311.5,1.1,1,2001-11-01,1728,T,49,5.1,295.2,12.6
40.524,-99.322,311.2,1.1,1.1,2001-11-01,1728,T,47,5.1,295.1,12.2
40.522,-99.309,311.5,1.1,1.1,2001-11-01,1728,T,49,5.1,294.8,12
39.073,-95.703,311.6,1,1,2001-11-01,1728,T,49,5.1,294.9,10.5
39.071,-95.692,311.4,1,1,2001-11-01,1728,T,48,5.1,295.2,10.1
37.844,-97.812,318.2,1,1,2001-11-01,1729,T,69,5.1,296.6,14.7
37.614,-100.883,332.9,1.2,1.1,2001-11-01,1729,T,85,5.1,302.1,44.6
34.497,-90.978,324.5,2,1.4,2001-11-01,1729,T,78,5.1,285.1,79
34.496,-90.985,316.1,2,1.4,2001-11-01,1729,T,48,5.1,285.4,47.8
34.345,-90.898,314.3,2.1,1.4,2001-11-01,1729,T,51,5.1,287,40
32.716,-87.366,312.6,3.9,1.8,2001-11-01,1729,T,50,5.1,292.6,93.6
32.706,-87.326,313.8,3.9,1.8,2001-11-01,1729,T,59,5.1,292.8,98.7
32.701,-87.336,317.5,3.9,1.8,2001-11-01,1729,T,68,5.1,292.8,135
33.075,-93.008,320.3,1.6,1.3,2001-11-01,1730,T,72,5.1,292.8,43.6
31.917,-88.236,310.1,3.6,1.8,2001-11-01,1730,T,31,5.1,290.4,75.8
31.837,-88.575,317.7,3.4,1.7,2001-11-01,1730,T,68,5.1,292.5,106.4
31.826,-88.583,312.7,3.4,1.7,2001-11-01,1730,T,20,5.1,292.2,66.8
32.335,-91.632,315.8,2.1,1.4,2001-11-01,1730,T,64,5.1,290.7,46.9
31.632,-88.502,317.5,3.5,1.8,2001-11-01,1730,T,68,5.1,293,109.4
31.638,-88.505,314.2,3.5,1.8,2001-11-01,1730,T,49,5.1,292.9,80.5
31.63,-88.47,314.6,3.5,1.8,2001-11-01,1730,T,58,5.1,290.8,84.5
31.329,-88.736,310,3.4,1.7,2001-11-01,1730,T,23,5.1,291.8,61.4
31.435,-89.473,317.6,3,1.7,2001-11-01,1730,T,68,5.1,294.1,85
31.435,-89.478,318.7,3,1.7,2001-11-01,1730,T,70,5.1,293.8,95.5
31.888,-92.126,339.5,2,1.4,2001-11-01,1730,T,90,5.1,292.8,135.4
31.884,-92.106,313.5,2,1.4,2001-11-01,1730,T,58,5.1,292.7,36.6
31.339,-89.742,315.4,2.9,1.6,2001-11-01,1730,T,63,5.1,294.5,70.6
31.352,-89.743,313.2,2.9,1.6,2001-11-01,1730,T,54,5.1,293.7,57.9
31.346,-89.713,312,3,1.6,2001-11-01,1730,T,47,5.1,293.3,51.9
33.764,-106.913,315.6,2.5,1.5,2001-11-01,1730,T,61,5.1,297.8,39
33.762,-106.887,317.4,2.5,1.5,2001-11-01,1730,T,68,5.1,296.2,46.4
32.459,-97.041,310.5,1.1,1,2001-11-01,1730,T,40,5.1,289.5,11.5
30.839,-89.67,310.3,3.1,1.7,2001-11-01,1730,T,34,5.1,290.8,54
31.267,-93.173,327.9,1.8,1.3,2001-11-01,1730,T,81,5.1,292.4,69.7
31.264,-93.155,335.9,1.8,1.3,2001-11-01,1730,T,87,5.1,291.7,97.7
31.437,-94.254,312.4,1.5,1.2,2001-11-01,1730,T,54,5.1,291.7,24.1
31.434,-94.239,310.7,1.5,1.2,2001-11-01,1730,T,42,5.1,290.9,21.3
31.31,-93.581,313.6,1.6,1.3,2001-11-01,1730,T,44,5.1,293.5,28
30.637,-91.035,323.4,2.5,1.5,2001-11-01,1730,T,76,5.1,292.5,92.7
30.631,-91.01,319.3,2.5,1.5,2001-11-01,1730,T,71,5.1,293,73.5
31.009,-93.771,322.1,1.6,1.3,2001-11-01,1730,T,75,5.1,293.9,47.1
31.091,-94.396,329.9,1.5,1.2,2001-11-01,1730,T,83,5.1,296.5,58.3
30.634,-93.82,310.1,1.6,1.3,2001-11-01,1730,T,29,5.1,292.4,20.3
48.401,-118.043,334.6,1,1,2001-11-01,1905,T,86,5.1,270.8,53.2
47.671,-116.942,327.6,1,1,2001-11-01,1905,T,81,5.1,276.2,41.9
46.204,-113.176,328.1,1.5,1.2,2001-11-01,1905,T,81,5.1,273.6,74.4
40.086,-122.744,319.2,1,1,2001-11-01,1907,T,71,5.1,282.7,27.9
40.084,-122.732,319.6,1,1,2001-11-01,1907,T,71,5.1,282.2,27.9
40.006,-122.768,313.8,1,1,2001-11-01,1907,T,59,5.1,285.9,21.9
38.873,-120.39,315,1,1,2001-11-01,1907,T,54,5.1,285.6,22.3
37.584,-120.79,311.9,1,1,2001-11-01,1908,T,52,5.1,292.8,12.6
37.538,-120.502,322.3,1,1,2001-11-01,1908,T,75,5.1,292.5,25.5
37.483,-120.738,321.5,1,1,2001-11-01,1908,T,74,5.1,295.3,22.9
37.366,-120.761,314.9,1,1,2001-11-01,1908,T,62,5.1,294.1,14.6
36.64,-119.381,312.2,1.2,1.1,2001-11-01,1908,T,53,5.1,293.5,15.8
36.413,-119.747,318.9,1.1,1.1,2001-11-01,1908,T,70,5.1,293.5,21.6
36.256,-119.178,317.6,1.2,1.1,2001-11-01,1908,T,68,5.1,295,22.9
36.253,-119.165,311.1,1.2,1.1,2001-11-01,1908,T,46,5.1,294.2,14.3
36.14,-119.049,318,1.2,1.1,2001-11-01,1908,T,69,5.1,292.1,25.7
35.865,-119.256,319.1,1.2,1.1,2001-11-01,1908,T,71,5.1,294,24.8
36.165,-121.126,312.4,1,1,2001-11-01,1908,T,54,5.1,286.7,12.9
34.389,-118.855,312,1.3,1.1,2001-11-01,1908,T,50,5.1,295.1,17.7
34.376,-119.02,328.6,1.3,1.1,2001-11-01,1908,T,82,5.1,295.1,47.1
34.306,-118.913,311.2,1.3,1.1,2001-11-01,1908,T,47,5.1,295.4,15.6
34.289,-119.049,310.3,1.3,1.1,2001-11-01,1908,T,36,5.1,294.1,14.7
34.286,-119.035,316.1,1.3,1.1,2001-11-01,1908,T,65,5.1,294.4,23.5
34.201,-119.019,313.9,1.3,1.1,2001-11-01,1908,T,59,5.1,296.6,18.4
36.433,-76.151,305.8,1.5,1.2,2001-11-02,253,T,36,5.1,288.3,26.3
41.1,-121.772,306.8,1,1,2001-11-02,612,T,49,5.1,275.5,18.4
41.098,-121.783,327.6,1,1,2001-11-02,612,T,100,5.1,276.8,42.1
41.109,-121.78,313.1,1,1,2001-11-02,612,T,81,5.1,275.5,25.1
48.621,-81.74,310.5,1,1,2001-11-02,1630,T,36,5.1,275.8,16.2
47.436,-82.259,321.3,1.1,1,2001-11-02,1630,T,74,5.1,284.2,31.9
47.427,-82.262,312.3,1.1,1,2001-11-02,1630,T,38,5.1,283.8,20.3
37.631,-81.205,315.8,1.1,1,2001-11-02,1633,T,0,5.1,285,19.8
37.687,-82.896,319.1,1,1,2001-11-02,1633,T,34,5.1,269.7,24.4
36.428,-76.148,311.1,2.1,1.4,2001-11-02,1633,T,37,5.1,295.3,22.4
37.075,-79.902,314.1,1.2,1.1,2001-11-02,1633,T,60,5.1,295.9,17.9
37.357,-81.623,323.6,1.1,1,2001-11-02,1633,T,36,5.1,289.9,27.3
37.34,-82.747,312.3,1,1,2001-11-02,1633,T,33,5.1,284.2,15.7
37.299,-83.145,311.2,1,1,2001-11-02,1633,T,25,5.1,287.1,13.9
37.297,-83.134,310.7,1,1,2001-11-02,1633,T,24,5.1,285.8,13.2
37.331,-83.425,316.2,1,1,2001-11-02,1633,T,62,5.1,282.1,21.5
37.33,-83.414,320.2,1,1,2001-11-02,1633,T,68,5.1,281.4,26.1
37.29,-83.147,313.7,1,1,2001-11-02,1633,T,49,5.1,287,16.6
37.288,-83.136,315.3,1,1,2001-11-02,1633,T,59,5.1,287,18
37.183,-83.861,316.9,1,1,2001-11-02,1633,T,60,5.1,286.7,18.5
37.176,-83.881,327.7,1,1,2001-11-02,1633,T,76,5.1,285.5,34.4
37.174,-83.869,313.7,1,1,2001-11-02,1633,T,59,5.1,285.9,17.2
36.99,-83.802,321.5,1,1,2001-11-02,1633,T,59,5.1,288.2,22.8
36.909,-83.632,316.2,1,1,2001-11-02,1633,T,65,5.1,277.5,22.1
36.713,-83.933,311.2,1,1,2001-11-02,1633,T,46,5.1,293.2,11
36.708,-83.9,312.4,1,1,2001-11-02,1633,T,49,5.1,292.6,13.4
36.603,-83.941,314.8,1,1,2001-11-02,1633,T,62,5.1,291.9,15.8
36.602,-83.93,326.5,1,1,2001-11-02,1633,T,80,5.1,293.6,29.6
35.412,-85.572,312.9,1,1,2001-11-02,1634,T,56,5.1,292.3,15.2
35.367,-85.575,317,1,1,2001-11-02,1634,T,52,5.1,293.1,17.1
35.36,-85.588,316.8,1,1,2001-11-02,1634,T,67,5.1,292.4,17.6
35.358,-85.577,319.1,1,1,2001-11-02,1634,T,71,5.1,292.3,20.4
35.292,-85.498,317.9,1,1,2001-11-02,1634,T,37,5.1,291.7,16.7
35.286,-85.516,313,1,1,2001-11-02,1634,T,51,5.1,293.1,13.3
35.283,-85.494,314.4,1,1,2001-11-02,1634,T,46,5.1,292.3,13.6
35.272,-85.485,311.4,1,1,2001-11-02,1634,T,36,5.1,291.7,10.6
35.283,-85.633,316.5,1,1,2001-11-02,1634,T,66,5.1,290.9,18.4
33.801,-79.609,316.8,1.5,1.2,2001-11-02,1634,T,67,5.1,297.4,23.3
34.214,-87.229,342.3,1.1,1.1,2001-11-02,1634,T,91,5.1,296.4,66.5
34.212,-87.217,317.2,1.1,1.1,2001-11-02,1634,T,67,5.1,294.9,20.3
32.972,-80.035,311.7,1.5,1.2,2001-11-02,1634,T,47,5.1,292.4,17
33.53,-84.948,311,1,1,2001-11-02,1634,T,45,5.1,295.4,10
33.528,-84.937,320.5,1,1,2001-11-02,1634,T,73,5.1,295.2,20.4
33.874,-87.605,312.5,1.2,1.1,2001-11-02,1634,T,54,5.1,293.3,16.2
33.431,-84.898,310.2,1,1,2001-11-02,1634,T,34,5.1,293.9,10.1
33.382,-85.396,312.9,1,1,2001-11-02,1634,T,46,5.1,290.9,11.2
33.238,-86.155,327,1,1,2001-11-02,1634,T,80,5.1,292.8,29.6
33.237,-86.144,325.4,1,1,2001-11-02,1634,T,78,5.1,292.5,27.2
33.096,-85.263,328.7,1,1,2001-11-02,1634,T,82,5.1,296.1,31.2
33.574,-90.353,316.7,1.7,1.3,2001-11-02,1634,T,66,5.1,296,27.4
33.572,-90.335,315.7,1.7,1.3,2001-11-02,1634,T,64,5.1,296.6,25.1
33.574,-90.342,323.7,1.7,1.3,2001-11-02,1634,T,77,5.1,297.2,43.4
32.945,-85.436,314.4,1,1,2001-11-02,1634,T,61,5.1,297,12.9
32.944,-85.425,347.3,1,1,2001-11-02,1634,T,94,5.1,299.1,63.8
32.883,-85.519,312.8,1,1,2001-11-02,1634,T,56,5.1,298.6,11.1
32.624,-84.126,326.1,1,1,2001-11-02,1634,T,79,5.1,299.4,26.1
32.622,-84.115,316.9,1,1,2001-11-02,1634,T,67,5.1,297.4,14.5
32.913,-86.399,389.4,1,1,2001-11-02,1634,T,100,5.1,303.5,214.3
32.905,-86.412,319.4,1,1,2001-11-02,1634,T,71,5.1,295.7,18.2
32.903,-86.401,340.4,1,1,2001-11-02,1634,T,90,5.1,297.1,52.4
32.895,-86.55,316.3,1.1,1,2001-11-02,1634,T,66,5.1,297.4,16.4
32.886,-86.552,311,1.1,1,2001-11-02,1634,T,38,5.1,297.8,9.7
32.304,-84.152,314.5,1,1,2001-11-02,1635,T,61,5.1,293.5,14.1
32.329,-84.869,310.5,1,1,2001-11-02,1635,T,26,5.1,298.1,7
32.327,-84.858,321.8,1,1,2001-11-02,1635,T,74,5.1,296.9,19.5
32.276,-85.522,313.3,1,1,2001-11-02,1635,T,38,5.1,298.1,10.1
32.274,-85.511,321.7,1,1,2001-11-02,1635,T,74,5.1,298.9,19.9
32.267,-85.523,312,1,1,2001-11-02,1635,T,16,5.1,297.4,8.4
32.265,-85.513,319.4,1,1,2001-11-02,1635,T,71,5.1,298.3,16.6
32.364,-86.294,311.5,1,1,2001-11-02,1635,T,48,5.1,298.7,6.7
31.835,-84.346,322.1,1,1,2001-11-02,1635,T,75,5.1,299.2,19.1
31.834,-84.335,314,1,1,2001-11-02,1635,T,60,5.1,297.8,9.9
31.982,-85.722,382.4,1,1,2001-11-02,1635,T,100,5.1,302.7,172.1
31.98,-85.711,324.6,1,1,2001-11-02,1635,T,78,5.1,297.4,25.2
31.876,-84.99,324,1,1,2001-11-02,1635,T,77,5.1,297.3,24.2
31.875,-84.979,333.1,1,1,2001-11-02,1635,T,85,5.1,298.8,36.9
32.519,-90.156,312.7,1.6,1.2,2001-11-02,1635,T,55,5.1,294.4,23
31.966,-86.073,372.9,1,1,2001-11-02,1635,T,100,5.1,301.6,137.8
31.965,-86.062,313,1,1,2001-11-02,1635,T,56,5.1,296.1,11.7
31.671,-84.058,310.6,1,1,2001-11-02,1635,T,40,5.1,293.6,9.4
31.842,-85.325,310.1,1,1,2001-11-02,1635,T,25,5.1,298.8,8.1
31.778,-84.887,310.1,1,1,2001-11-02,1635,T,22,5.1,298.1,6.7
31.714,-85.398,311.7,1,1,2001-11-02,1635,T,51,5.1,300.5,7.9
31.713,-85.388,312.7,1,1,2001-11-02,1635,T,55,5.1,299.6,9.1
31.691,-85.688,323.1,1,1,2001-11-02,1635,T,76,5.1,298.6,21.4
31.684,-85.701,311.4,1,1,2001-11-02,1635,T,29,5.1,297.1,8.3
31.682,-85.69,338.2,1,1,2001-11-02,1635,T,89,5.1,298.5,44.2
31.839,-88.358,317.4,1.2,1.1,2001-11-02,1635,T,68,5.1,296.9,21.7
31.837,-88.345,338.9,1.2,1.1,2001-11-02,1635,T,89,5.1,298.7,62.8
31.213,-86.02,312.8,1,1,2001-11-02,1635,T,56,5.1,299.6,8.1
31.213,-87.322,316,1.1,1,2001-11-02,1635,T,65,5.1,298.1,14.5
30.857,-85.396,313.1,1,1,2001-11-02,1635,T,54,5.1,298.7,9.1
30.513,-83.286,319.8,1.1,1,2001-11-02,1635,T,72,5.1,287,25.6
31.212,-88.475,312.7,1.2,1.1,2001-11-02,1635,T,50,5.1,292.6,13.9
31.211,-88.463,314.5,1.2,1.1,2001-11-02,1635,T,61,5.1,291.9,15.9
30.612,-85.176,335.5,1,1,2001-11-02,1635,T,87,5.1,297.3,40.7
29.785,-82.181,316.4,1.3,1.1,2001-11-02,1635,T,66,5.1,296.6,18.4
29.783,-82.174,314.9,1.3,1.1,2001-11-02,1635,T,61,5.1,296.3,17
30.846,-89.679,333.7,1.4,1.2,2001-11-02,1635,T,86,5.1,295.5,62.5
30.852,-90.322,324.6,1.5,1.2,2001-11-02,1635,T,78,5.1,295.7,46.8
30.851,-90.306,319.4,1.5,1.2,2001-11-02,1635,T,71,5.1,294.7,35
30.162,-85.189,319.3,1,1,2001-11-02,1635,T,71,5.1,293.8,18.3
47.76,-102.1,327.1,1.1,1,2001-11-02,1809,T,80,5.1,287.4,39.3
45.912,-96.468,321.9,2.1,1.4,2001-11-02,1809,T,75,5.1,288.7,81.8
45.906,-96.442,330.4,2.1,1.4,2001-11-02,1809,T,83,5.1,288.9,116.8
46.152,-97.772,316.4,1.8,1.3,2001-11-02,1809,T,66,5.1,284.8,48.9
46.146,-97.782,324.1,1.8,1.3,2001-11-02,1809,T,77,5.1,287.4,67.6
45.693,-97.96,322.3,1.8,1.3,2001-11-02,1809,T,75,5.1,288.5,63.5
45.688,-97.938,342.3,1.8,1.3,2001-11-02,1809,T,91,5.1,289.3,137.7
45.693,-97.941,348.2,1.8,1.3,2001-11-02,1809,T,94,5.1,289.8,166.6
45.704,-98.22,321.8,1.7,1.3,2001-11-02,1809,T,70,5.1,289.3,60.2
45.709,-98.356,315.8,1.7,1.3,2001-11-02,1809,T,65,5.1,288.6,44.5
45.659,-98.453,329.9,1.7,1.3,2001-11-02,1809,T,83,5.1,289.9,80
45.528,-99.074,328.1,1.6,1.2,2001-11-02,1809,T,81,5.1,290,68.1
45.199,-98.798,315.3,1.7,1.3,2001-11-02,1810,T,63,5.1,290.8,39.9
40.083,-95.065,313.1,3.7,1.8,2001-11-02,1811,T,57,5.1,293.2,85.1
40.076,-95.073,313.4,3.7,1.8,2001-11-02,1811,T,58,5.1,293.4,84.9
40.623,-99.891,317.5,1.9,1.3,2001-11-02,1811,T,68,5.1,290.6,48.7
40.618,-99.898,320.5,1.9,1.3,2001-11-02,1811,T,73,5.1,290.8,60
37.361,-101.299,311.3,1.9,1.3,2001-11-02,1812,T,34,5.1,297.6,17
37.367,-101.303,321.9,1.9,1.3,2001-11-02,1812,T,75,5.1,297.5,46.2
38.504,-112.041,320.1,1.3,1.1,2001-11-02,1812,T,72,5.1,278,40.8
38.506,-112.046,311.3,1.3,1.1,2001-11-02,1812,T,46,5.1,277.8,26.6
37.348,-105.976,318.2,1.1,1,2001-11-02,1812,T,69,5.1,296.8,19.5
35.973,-101.932,316.7,1.9,1.3,2001-11-02,1812,T,66,5.1,300,31.4
35.961,-101.935,375.1,1.9,1.3,2001-11-02,1812,T,100,5.1,302.2,342.6
35.957,-101.915,334.1,1.9,1.3,2001-11-02,1812,T,86,5.1,300.1,87.5
35.948,-102.23,320.5,1.8,1.3,2001-11-02,1812,T,73,5.1,295.9,39.8
35.944,-102.211,355,1.8,1.3,2001-11-02,1812,T,97,5.1,299,184
35.948,-102.217,326.8,1.8,1.3,2001-11-02,1812,T,80,5.1,297.7,60.5
35.937,-102.22,345.5,1.8,1.3,2001-11-02,1812,T,93,5.1,297.5,135.5
35.933,-102.201,313.3,1.8,1.3,2001-11-02,1812,T,58,5.1,296.6,23.6
35.122,-112.059,310.1,1.2,1.1,2001-11-02,1813,T,16,5.1,293.2,14.2
35.112,-112.061,310.8,1.2,1.1,2001-11-02,1813,T,42,5.1,291.7,15.5
33.964,-105.686,321.5,1.2,1.1,2001-11-02,1813,T,74,5.1,301.9,21.9
34.67,-111.111,324.8,1.1,1,2001-11-02,1813,T,78,5.1,294.1,30.7
34.604,-111.166,313.4,1.1,1,2001-11-02,1813,T,58,5.1,294.6,15.2
33.666,-105.457,341.4,1.3,1.1,2001-11-02,1813,T,91,5.1,298.9,77.2
33.656,-105.461,333.6,1.3,1.1,2001-11-02,1813,T,86,5.1,294.5,60.2
33.762,-106.906,349.9,1.1,1.1,2001-11-02,1813,T,95,5.1,301.9,77.2
33.76,-106.894,328.7,1.1,1.1,2001-11-02,1813,T,82,5.1,298.7,32.9
33.936,-109.966,324.3,1,1,2001-11-02,1813,T,77,5.1,294.8,27.3
33.935,-109.955,317.7,1,1,2001-11-02,1813,T,68,5.1,294.8,18.4
33.837,-109.782,337.2,1,1,2001-11-02,1813,T,88,5.1,292.9,48.2
33.8,-109.526,310.8,1,1,2001-11-02,1813,T,44,5.1,289,14.6
33.799,-109.516,313.8,1,1,2001-11-02,1813,T,59,5.1,288.7,17.9
33.77,-109.769,339.3,1,1,2001-11-02,1813,T,89,5.1,292.9,50.6
33.768,-109.758,324.4,1,1,2001-11-02,1813,T,77,5.1,293.1,26.8
33.761,-109.77,333.6,1,1,2001-11-02,1813,T,86,5.1,294.7,39.9
33.76,-109.76,311.3,1,1,2001-11-02,1813,T,27,5.1,294.2,10.7
33.416,-110.871,320.7,1,1,2001-11-02,1813,T,73,5.1,302.2,15.1
33.414,-110.86,325.2,1,1,2001-11-02,1813,T,78,5.1,302.8,21.4
33.407,-110.867,314.8,1,1,2001-11-02,1813,T,62,5.1,301.8,9.3
32.699,-108.113,315.9,1,1,2001-11-02,1813,T,55,5.1,303.1,8.2
29.821,-98.689,310.9,4.3,1.9,2001-11-02,1814,T,44,5.1,290.3,88.6
27.425,-109.852,322.6,1,1,2001-11-02,1815,T,75,5.1,293.7,18.7
25.916,-108.389,334.6,1.2,1.1,2001-11-02,1815,T,86,5.1,309.9,35.4
45.896,-121.291,337.7,2.1,1.4,2001-11-02,1948,T,83,5.1,286,154.8
45.89,-121.267,340.8,2.1,1.4,2001-11-02,1948,T,90,5.1,286.2,172.7
43.272,-123.095,318.1,2,1.4,2001-11-02,1949,T,69,5.1,286.6,64
35.728,-82.703,306.5,1,1,2001-11-03,336,T,46,5.1,281.2,17.4
36.907,-83.633,314.2,1.1,1,2001-11-03,337,T,84,5.1,286.1,23.6
37.305,-81.711,319.2,1,1,2001-11-03,337,T,98,5.1,282.8,27.7
37.303,-81.722,307.8,1,1,2001-11-03,337,T,32,5.1,282.9,15.3
37.302,-81.733,315.6,1,1,2001-11-03,337,T,88,5.1,282.2,24.2
30.494,-109.632,316.8,1.5,1.2,2001-11-03,514,T,92,5.1,284.7,47.2
46.928,-116.579,313.4,1.6,1.2,2001-11-03,518,T,82,5.1,275.9,48.9
48.135,-114.804,306.1,1.3,1.1,2001-11-03,519,T,42,5.1,274.6,25.8
48.144,-114.809,324,1.3,1.1,2001-11-03,519,T,100,5.1,276,50.8
48.141,-114.824,336,1.3,1.1,2001-11-03,519,T,100,5.1,276.1,76.2
48.134,-115.312,305.2,1.3,1.1,2001-11-03,519,T,22,5.1,276.6,24.7
48.143,-115.318,310.7,1.3,1.1,2001-11-03,519,T,72,5.1,276.7,31.9
49.189,-115.66,305.2,1.3,1.1,2001-11-03,519,T,4,5.1,269.6,24.3
49.199,-115.663,324.1,1.3,1.1,2001-11-03,519,T,94,5.1,268.8,54.1
43.412,-123.01,312.4,2.7,1.6,2001-11-03,656,T,78,5.1,281.5,96
46.487,-81.034,312.8,4.2,1.9,2001-11-03,1535,T,56,5.1,280.1,171.6
46.484,-81.04,310.6,4.2,1.9,2001-11-03,1535,T,40,5.1,279.9,154.1
36.431,-76.149,312.3,1.7,1.3,2001-11-03,1538,T,51,5.1,295.8,18.3
48.829,-90.114,328.3,1,1,2001-11-03,1713,T,81,5.1,279.7,41.5
47.681,-101.353,310.7,2.5,1.5,2001-11-03,1714,T,42,5.1,285.2,62.4
46.171,-98.591,317.5,1.7,1.3,2001-11-03,1714,T,68,5.1,291.2,41.8
46.04,-98.109,312.9,1.6,1.2,2001-11-03,1714,T,41,5.1,290.1,29.3
45.256,-96.505,310.1,1.3,1.1,2001-11-03,1714,T,27,5.1,291.6,16.3
44.885,-97.656,311.9,1.5,1.2,2001-11-03,1715,T,51,5.1,290.9,28.3
44.656,-97.729,318.5,1.5,1.2,2001-11-03,1715,T,70,5.1,290.7,37.9
44.653,-97.736,322.7,1.5,1.2,2001-11-03,1715,T,76,5.1,291,44.8
39.93,-88.576,311.3,1.4,1.2,2001-11-03,1715,T,48,5.1,292.2,18.7
39.926,-88.584,310.9,1.4,1.2,2001-11-03,1715,T,45,5.1,292.6,18.1
41.202,-97.211,310.1,1.3,1.1,2001-11-03,1715,T,28,5.1,294.6,11.2
40.768,-95.593,316.6,1.1,1,2001-11-03,1716,T,66,5.1,291.9,18.1
40.244,-93.001,310.7,1,1,2001-11-03,1716,T,42,5.1,292.5,12.3
40.155,-95.676,311.9,1.1,1,2001-11-03,1716,T,52,5.1,295.9,11.3
39.999,-95.324,350.2,1,1,2001-11-03,1716,T,95,5.1,297.8,75.4
39.997,-95.312,318.7,1,1,2001-11-03,1716,T,70,5.1,294.5,18.9
34.846,-88.591,322,1.8,1.3,2001-11-03,1717,T,75,5.1,290.4,54.3
34.203,-87.23,331.1,2.3,1.5,2001-11-03,1717,T,84,5.1,292.4,115.6
34.198,-87.206,323.6,2.3,1.5,2001-11-03,1717,T,77,5.1,292.3,80.2
34.201,-87.212,317.4,2.3,1.5,2001-11-03,1717,T,68,5.1,292.4,58.8
34.193,-87.24,313.9,2.3,1.5,2001-11-03,1717,T,60,5.1,291.1,44.6
34.188,-87.216,326.2,2.3,1.5,2001-11-03,1717,T,79,5.1,292.1,94.1
34.234,-89.156,311.3,1.7,1.3,2001-11-03,1717,T,43,5.1,289.2,25.4
34.523,-90.754,311,1.4,1.2,2001-11-03,1717,T,38,5.1,295.4,9.2
34.43,-91.268,311.8,1.3,1.1,2001-11-03,1717,T,45,5.1,295.2,11.6
33.7,-90.387,314.7,1.5,1.2,2001-11-03,1717,T,62,5.1,297.2,17.7
32.636,-86.798,328.9,2.7,1.6,2001-11-03,1717,T,82,5.1,295.2,132.9
32.631,-86.807,328.1,2.7,1.6,2001-11-03,1717,T,81,5.1,295.2,128.2
33.927,-94.942,312.9,1,1,2001-11-03,1717,T,56,5.1,294.5,11.6
33.749,-94.498,327.8,1,1,2001-11-03,1717,T,81,5.1,296.2,29.2
33.748,-94.488,341.2,1,1,2001-11-03,1717,T,91,5.1,296.6,51.5
33.508,-93.671,310.3,1.1,1,2001-11-03,1717,T,36,5.1,293.5,10.4
33.035,-90.934,315.7,1.4,1.2,2001-11-03,1717,T,64,5.1,299.6,15.4
33.494,-94.106,316.8,1,1,2001-11-03,1717,T,67,5.1,293,15.8
33.026,-91.339,311.6,1.4,1.2,2001-11-03,1717,T,50,5.1,296.8,12.9
33.618,-95.036,310.6,1,1,2001-11-03,1717,T,41,5.1,295,8.4
33.366,-94.349,316,1,1,2001-11-03,1717,T,65,5.1,295.6,13.5
33.357,-94.351,314.7,1,1,2001-11-03,1717,T,62,5.1,295.8,12.2
32.517,-90.161,314.4,1.6,1.3,2001-11-03,1718,T,61,5.1,296.6,26.4
32.694,-91.337,327.1,1.4,1.2,2001-11-03,1718,T,80,5.1,299.3,35.4
